SD2023,BGPC000016068P
SD2024,B2130001144P
SD2025,B2130001412P
SD2026,BGPC000000813P
SD2027,BGPC000016210P
SD2028,BGPC000021381P
SD2029,BGPC000016126P
SD2030,BGPC000000889P
SD2031,BGPC000014313P
SD2032,BGPC000017088P
SD2033,B120000001084P
SD2034,CGPC000027025P
SD1910,BGPC000026649P
SD1911,BGPC000026650P
SD1912,BGPC000026651P
SD1913,BGPC000026652P
SD2035,CGPC000027573P
SD2036,BGPC000027568P
SD2037,BGPC000027569P
SD2038,BGPC000027570P
SD2039,BGPC000027571P
SD2040,BGPC000027572P
SD2042,CGPC000023674P
SD2043,CGPC000023676P
SD2044,CGPC000023680P
SD2045,CGPC000023682P
SD2046,CGPC000023684P
SD2047,CGPC000023689P
SD2048,CGPC000023686P
SD2049,CGPC000023679P
SD2050,CGPC000023116P
SD2252,BGPC000028003P
SD2253,BGPC000028004P
SD2254,BGPC000028005P
SD2255,BGPC000028006P
SD2256,BGPC000028007P
SD2259,BGPC000028010P
SD2059,BGPC000027649P
SD2060,BGPC000027650P
SD2061,BGPC000027651P
SD2062,BGPC000027652P
SD2063,CGPC000027530P
SD2064,CGPC000027531P
SD2065,BGPC000027586P
SD2066,BGPC000027567P
SD2067,BGPC000027588P
SD2068,BGPC000027589P
SD2069,BGPC000027590P
SD2070,BGPC000027591P
SD2071,BGPC000027768P
SD2072,BGPC000027769P
SD2073,BGPC000027770P
SD2074,BGPC000027771P
SD2075,BGPC000027772P
SD2076,BGPC000027773P
SD2077,BGPC000027774P
SD2078,BGPC000027775P
SD2079,BGPC000027776P
SD2080,BGPC000027777P
SD2090,CGPC000027874P
SD2091,CGPC000027875P
SD2092,CGPC000027876P
SD2093,BGPC000027912P
SD2094,BGPC000027913P
SD2095,BGPC000027914P
SD2096,BGPC000027915P
SD2097,BGPC000027916P
SD2098,BGPC000027917P
SD2099,BGPC000027918P
SD2100,BGPC000027919P
SD2101,BGPC000027920P
SD2102,BGPC000027921P
SD2103,BIT-14290036P
SD2104,BIT-14290037P
SD2105,BIT-14290038P
SD2106,BIT-14290039P
SD2107,BIT-14290040P
SD2108,BIT-14290041P
SD2109,BIT-14290042P
SD2110,BIT-14290043P
SD2111,BIT-14290044P
SD2112,BIT-14290045P
SD2113,BIT-14290046P
SD2114,BGPC000027936P
SD2115,BGPC000027937P
SD2116,BGPC000027938P
SD2117,BGPC000027939P
SD2118,BGPC000027940P
SD2287,BGPC000028828P
SD2288,BGPC000028829P
SD2289,BGPC000028830P
SD2290,BGPC000028831P
SD2291,BGPC000028832P
SD2292,BGPC000028833P
SD2293,BGPC000028834P
SD2126,BGPC000023777P
SD2127,BGPC000023776P
SD2128,BGPC000023775P
SD2129,BGPC000023232P
SD2130,BGPC000023235P
SD2131,BGPC000023233P
SD2132,BGPC000026731P
SD2133,BGPC000026729P
SD2134,BGPC000023234P
SD2135,BGPC000028425P
SD2136,BGPC000028426P
SD2137,BGPC000028427P
SD2138,BGPC000028428P
SD2139,BGPC000028429P
SD2140,BGPC000028430P
SD2141,BGPC000028431P
SD2142,BGPC000028432P
SD2143,BGPC000028433P
SD2144,BGPC000028434P
SD2145,BGPC000028435P
SD2146,BGPC000028436P
SD2154,BGPC000028208P
SD2155,BGPC000028209P
SD2156,BGPC000028210P
SD2157,BGPC000028211P
SD2158,BGPC000028212P
SD2159,BGPC000028213P
SD2160,BGPC000028214P
SD2161,BGPC000028215P
SD2162,BGPC000028216P
SD2163,BGPC000028217P
SD2164,BGPC000028218P
SD2165,BGPC000028219P
SD2166,BGPC000028220P
SD2167,BGPC000028221P
SD2168,BGPC000028222P
SD2169,BGPC000028223P
SD2170,BGPC000028224P
SD2171,BGPC000028225P
SD2172,BGPC000028226P
SD2173,BGPC000028227P
SD2174,BGPC000028228P
SD2175,BGPC000028229P
SD2176,BGPC000028230P
SD2177,BGPC000027952P
SD2178,BGPC000027953P
SD2179,BGPC000027954P
SD2180,BGPC000027955P
SD2181,BGPC000028192P
SD2182,BGPC000028193P
SD2183,BGPC000028176P
SD2184,BGPC000028177P
SD2185,BGPC000027956P
SD2186,BGPC000027957P
SD2187,BGPC000027958P
SD2188,BGPC000027959P
SD2189,BGPC000027960P
SD2190,BGPC000027961P
SD2191,BGPC000027962P
SD2192,BGPC000027963P
SD2193,BGPC000027964P
SD2194,BGPC000027965P
SD2195,BGPC000027966P
SD2196,BGPC000027967P
SD2197,BGPC000027968P
SD2198,BGPC000027969P
SD2199,BGPC000027970P
SD2200,BGPC000027971P
SD2201,BGPC000027972P
SD2202,BGPC000027973P
SD2203,BGPC000027974P
SD2204,BGPC000027975P
SD2205,BGPC000027976P
SD2206,BGPC000027977P
SD2207,BGPC000027978P
SD2208,BGPC000027979P
SD2209,BGPC000027980P
SD2210,BGPC000027981P
SD2352,BGPC000028846P
SD2212,BGPC000027983P
SD2213,BGPC000027888P
SD2214,BGPC000027889P
SD2215,BGPC000027890P
SD2216,BGPC000027891P
SD2217,BGPC000027892P
SD2218,BGPC000027893P
SD2219,BGPC000027894P
SD2220,BGPC000027895P
SD2221,BGPC000027896P
SD2222,BGPC000027897P
SD2223,BGPC000027898P
SD2224,BGPC000027899P
SD2225,BGPC000027900P
SD2226,BGPC000027901P
SD2227,BGPC000027902P
SD2228,BGPC000027903P
SD2229,BGPC000027904P
SD2230,BGPC000027905P
SD2231,BGPC000027906P
SD2232,BGPC000027907P
SD2233,BGPC000027908P
SD2234,BGPC000027909P
SD2235,BGPC000027910P
SD2236,BGPC000027911P
SD2237,BGPC000028157P
SD2238,BGPC000028158P
SD2239,BGPC000028413P
SD2240,CGPC000028629P
SD2241,BGPC000027992P
SD2242,BGPC000027993P
SD2243,BGPC000027994P
SD2244,BGPC000027995P
SD2245,BGPC000027996P
SD2246,BGPC000027997P
SD2247,BGPC000027998P
SD2248,BGPC000027999P
SD2249,BGPC000028000P
SD2250,BGPC000028001P
SD2251,BGPC000028002P
SD2257,BGPC000028008P
SD2260,BGPC000028011P
SD2261,BGPC000028665P
SD2262,BGPC000028666P
SD2263,BGPC000028667P
SD2264,BGPC000028668P
SD2265,BGPC000028669P
SD2266,BGPC000028670P
SD2267,BGPC000028671P
SD2268,BGPC000028672P
SD2269,BGPC000028673P
SD2270,BGPC000028707P
SD2271,BGPC000028708P
SD2272,BGPC000028709P
SD2273,BGPC000028710P
SD2274,BGPC000028711P
SD2275,BGPC000028712P
SD2276,BGPC000028713P
SD2277,CGPC000028736P
SD2278,BGPC000028819P
SD2279,BGPC000028820P
SD2280,BGPC000028821P
SD2281,BGPC000028822P
SD2282,BGPC000028823P
SD2283,BGPC000028824P
SD2284,BGPC000028825P
SD2285,BGPC000028826P
SD2286,BGPC000028827P
SD2294,BGPC000028835P
SD2295,BGPC000028836P
SD2297,BGPC000028808P
SD2298,BGPC000028809P
SD2299,BGPC000028810P
SD2300,BGPC000028811P
SD2301,BGPC000028812P
SD2302,BGPC000028798P
SD2303,BGPC000028799P
SD2304,BGPC000028800P
SD2305,BGPC000028801P
SD2306,BGPC000028802P
SD2307,BGPC000028803P
SD2308,BGPC000028804P
SD2309,BGPC000028805P
SD2310,BGPC000028806P
SD2311,BGPC000028807P
SD2312,BGPC000028813P
SD2313,BGPC000028814P
SD2314,BGPC000028815P
SD2315,BGPC000028816P
SD2316,BGPC000028423P
SD2317,BGPC000028424P
SD2318,BGPC000028450P
SD2319,BGPC000028451P
SD2320,BGPC000028452P
SD2321,BGPC000028453P
SD2322,BGPC000028454P
SD2041,CGPC000027577P
SD2296,BGPC000028837P
SD2153,BGPC000026683P
SD2152,BGPC000018612P
SD2151,BGPC000020861P
SD2150,BGPC000020871P
SD2149,BGPC000020876P
SD2148,BGPC000020868P
SD2147,BGPC000020889P
SD2089,BGPC000014278P
SD2088,BGPC000014270P
SD2087,BGPC000016074P
SD2086,BGPC000014229P
SD2085,BGPC000014363P
SD2084,BGPC000014250P
SD2083,BGPC000023246P
SD2082,BGPC000023226P
SD2081,BGPC000023225P
SD1973,CGPC000027092P
SD2051,BGPC000028023P
SD2052,BGPC000028024P
SD2053,BGPC000028025P
SD2054,BGPC000028026P
SD2055,BGPC000028027P
SD2056,BGPC000028028P
SD2057,BGPC000028029P
SD2058,BGPC000028030P
SD2119,BGPC000028058P
SD2120,BGPC000028059P
SD2121,BGPC000028060P
SD2122,BGPC000028061P
SD2123,BGPC000028062P
SD2124,BGPC000028063P
SD2125,BGPC000028064P
SD2323,CGPC000028857P
SD2324,BGPC000029079P
SD2325,BGPC000029080P
SD2326,BGPC000029081P
SD2327,BGPC000029082P
SD2328,BGPC000029083P
SD2329,BGPC000029084P
SD2330,BGPC000029065P
SD2331,BGPC000029066P
SD2332,BGPC000029067P
SD2333,BGPC000029068P
SD2334,BGPC000029060P
SD2335,BGPC000029096P
SD2336,BGPC000029097P
SD2337,BGPC000029098P
SD2338,BGPC000029057P
SD2339,BGPC000029058P
SD2340,BGPC000029059P
SD2341,BGPC000028885P
SD2342,BGPC000028886P
SD2343,BGPC000028887P
SD2344,BGPC000028888P
SD2345,BGPC000028889P
SD2346,BGPC000028890P
SD2347,BGPC000028891P
SD2348,BGPC000028785P
SD2349,BGPC000028786P
SD1871,CGPC000022648P
SD1903,BGPC000026642P
SD1944,BGPC000026768P
SD1945,BGPC000026769P
SD1946,BGPC000026773P
SD1947,BGPC000026774P
SD1949,CGPC000026969P
SD1969,CGPC000026770P
SD2258,BGPC000028009P
SD2350,BGPC000028844P
SD2351,BGPC000028845P
SD2353,BGPC000028847P
SD2359,BGPC000029069P
SD2355,BGPC000029092P
SD2356,BGPC000029093P
SD2357,BGPC000029094P
SD2358,BGPC000029095P
SD2360,BGPC000029070P
SD2361,BGPC000029071P
SD2362,BGPC000029072P
SD2363,BGPC000029073P
SD2364,BGPC000029074P
SD2365,BGPC000029075P
SD2366,BGPC000029076P
SD2367,BGPC000029033P
SD2368,BGPC000029034P
SD2369,BGPC000029035P
SD2370,BGPC000029036P
SD2371,BGPC000029037P
SD2372,BGPC000029038P
SD2373,BGPC000029039P
SD2374,BGPC000029042P
SD2375,BGPC000029043P
SD2376,BGPC000029044P
SD2377,BGPC000029045P
SD2378,BGPC000029046P
SD2379,BGPC000029047P
SD2380,BGPC000029048P
SD2381,BGPC000029049P
SD2382,BGPC000029050P
SD2383,BGPC000029051P
SD2384,BGPC000029052P
SD2385,BGPC000029053P
SD2386,BGPC000029054P
SD2387,BGPC000029055P
SD2388,BGPC000029056P
SD2389,BGPC000029327P
SD2390,BGPC000029484P
SD2391,BGPC000029485P
SD2392,BGPC000029486P
SD2393,BGPC000029487P
SD2394,BGPC000029488P
SD2395,BGPC000029489P
SD2396,BGPC000029490P
SD2397,BGPC000029491P
SD2411,BGPC000029386P
SD2412,BGPC000029387P
SD2413,BGPC000029388P
SD2415,BGPC000029389P
SD2416,BGPC000029390P
SD2417,BGPC000029391P
SD2418,BGPC000029392P
SD2419,BGPC000029393P
SD2420,BGPC000029394P
SD2421,BGPC000029395P
SD2422,BGPC000029396P
SD2423,BGPC000029397P
SD2424,CGPC000028533P
SD2425,BGPC000020954P
SD2434,BGPC000020875P
SD2435,BGPC000020847P
SD2426,BGPC000020955P
SD2427,BGPC000020956P
SD2428,BGPC000020957P
SD2429,BGPC000020958P
SD2430,BGPC000020959P
SD2431,BGPC000020960P
SD2432,BGPC000020961P
SD2433,BGPC000020962P
SD2437,CGPC000029480P
SD2354,BGPC000028848P
SD2414,BGPC000029401P
SD2455,BGPC000020916P
SD2454,BGPC000020925P
SD2452,BGPC000020926P
SD2451,BGPC000020860P
SD2450,BGPC000020938P
SD2449,BGPC000020940P
SD2448,BGPC000020892P
SD2447,BGPC000026874P
SD2446,BGPC000026873P
SD2445,BGPC000026872P
SD2444,BGPC000026871P
SD2443,BGPC000026870P
SD2442,BGPC000026869P
SD2441,BGPC000026868P
SD2440,BGPC000026867P
SD2439,BGPC000026866P
SD2438,BGPC000026865P
PDGTS1104,PDGTS1104
PDGTS1016,PDGTS1016
PDGTS1109,PDGTS1109
PDGTS1110,PDGTS1110
PDGTS1111,PDGTS1111
PDGTS1022,PDGTS1022
PDGTS1023,PDGTS1023
PDGTS024,PDGTS024
PDGTS1026,PDGTS1026
PDGTS1027,PDGTS1027
PDGTS1029,PDGTS1029
PDGTS1033,PDGTS1033
PDGTS1035,PDGTS1035
PDGTS1036,PDGTS1036
PDGTS1037,PDGTS1037
PDGTS1038,PDGTS1038
PDGTS1041,PDGTS1041
PDGTS1044,PDGTS1044
PDGTS1045,PDGTS1045
PDGTS1047,PDGTS1047
PDGTS1050,PDGTS1050
PDGTS1051,PDGTS1051
PDGTS1052,PDGTS1052
PDGTS1056,PDGTS1056
PDGTS1057,PDGTS1057
PDGTS1060,PDGTS1060
PDGTS1061,PDGTS1061
PDGTS1062,PDGTS1062
PDGTS1063,PDGTS1063
PDGTS1064,PDGTS1064
PDGTS1065,PDGTS1065
PDGTS1066,PDGTS1066
PDGTS1068,PDGTS1068
PDGTS1069,PDGTS1069
PDGTS1070,PDGTS1070
PDGTS1071,PDGTS1071
PDGTS1072,PDGTS1072
PDGTS1074,PDGTS1074
PDGTS1077,PDGTS1077
PDGTS1078,PDGTS1078
PDGTS1079,PDGTS1079
PDGTS1080,PDGTS1080
PDGTS1081,PDGTS1081
PDGTS1082,PDGTS1082
PDGTS1083,PDGTS1083
PDGTS1084,PDGTS1084
PDGTS1086,PDGTS1086
PDGTS1087,PDGTS1087
PDGTS1088,PDGTS1088
PDGTS1089,PDGTS1089
PDGTS1090,PDGTS1090
PDGTS1091,PDGTS1091
PDGTS1092,PDGTS1092
PDGTS1095,PDGTS1095
PDGTS1096,PDGTS1096
PDGTS1097,PDGTS1097
PDGTS1100,PDGTS1100
PDGTS1101,PDGTS1101
PDGTS1102,PDGTS1102
PDGTS1113,PDGTS1113
PDGTS1114,PDGTS1114
PDGTS1115,PDGTS1115
PDGTS1116,PDGTS1116
PDGTS1117,PDGTS1117
PDGTS1118,PDGTS1118
PDGTS1119,PDGTS1119
PDGTS1120,PDGTS1120
PDGTS1121,PDGTS1121
PDGTS1122,PDGTS1122
PDGTS1128,PDGTS1128
PDGTS1129,PDGTS1129
PDGTS1130,PDGTS1130
PDGTS1131,PDGTS1131
PDGTS1132,PDGTS1132
PDGTS1134,PDGTS1134
PDGTS1140,PDGTS1140
PDGTS1141,PDGTS1141
PDGTS1142,PDGTS1142
PDGTS1143,PDGTS1143
PDGTS1145,PDGTS1145
PDGTS1146,PDGTS1146
PDGTS1147,PDGTS1147
PDGTS1148,PDGTS1148
PDGTS1149,PDGTS1149
PDGTS1150,PDGTS1150
PDGTS1151,PDGTS1151
PDGTS1152,PDGTS1152
PDGTS1154,PDGTS1154
PDGTS1155,PDGTS1155
PDGTS1156,PDGTS1156
PDGTS1159,PDGTS1159
PDGTS1160,PDGTS1160
PDGTS1162,PDGTS1162
PDGTS1171,PDGTS1171
PDGTS1172,PDGTS1172
PDGTS1173,PDGTS1173
PDGTS1174,PDGTS1174
PDGTS1176,PDGTS1176
PDGTS1177,PDGTS1177
PDGTS1178,PDGTS1178
PDGTS1179,PDGTS1179
PDGTS1180,PDGTS1180
PDGTS1181,PDGTS1181
PDGTS1182,PDGTS1182
PDGTS1183,PDGTS1183
PDGTS1186,PDGTS1186
PDGTS1188,PDGTS1188
PDGTS1194,PDGTS1194
PDGTS1195,PDGTS1195
PDGTS1197,PDGTS1197
PDGTS1198,PDGTS1198
PDGTS1200,PDGTS1200
PDGTS1202,PDGTS1202
PDGTS1203,PDGTS1203
PDGTS1204,PDGTS1204
PDGTS1209,PDGTS1209
PDGTS1210,PDGTS1210
PDGTS1211,PDGTS1211
PDGTS1212,PDGTS1212
PDGTS1219,PDGTS1219
PDGTS1221,PDGTS1221
PDGTS1222,PDGTS1222
PDGTS1224,PDGTS1224
PDGTS1229,PDGTS1229
PDGTS1230,PDGTS1230
PDGTS1231,PDGTS1231
PDGTS1237,PDGTS1237
PDGTS1238,PDGTS1238
PDGTS1239,PDGTS1239
PDGTSVC1,PDGTSVC1
PDGTS1167,PDGTS1167
PDGTS1168,PDGTS1168
PDGTS1170,PDGTS1170
SD2519,BGPC000029995P
SD2520,BGPC000029996P
SD2521,BGPC000029997P
SD2522,BGPC000029998P
SD2523,BGPC000029999P
SD2524,BGPC000030000P
SD2525,BGPC000030001P
SD2526,BGPC000030002P
SD2527,BGPC000030003P
SD2528,BGPC000030004P
SD2529,BGPC000029991P
SD2530,BGPC000029992P
SD2531,BGPC000029993P
SD2532,BGPC000029994P
SD2456,BGPC000029735P
SD2457,BGPC000029736P
SD2458,BGPC000029737P
SD2459,BGPC000029738P
SD2460,BGPC000029749P
SD2461,BGPC000029750P
SD2462,BGPC000029751P
SD2463,BGPC000029752P
SD2464,BGPC000029753P
SD2465,BGPC000029754P
SD2466,BGPC000029755P
SD2467,BGPC000029756P
SD2468,BGPC000029757P
SD2469,CGPC000029887P
SD2470,CGPC000029938P
SD2471,CGPC000026238P
SD2472,CIT011581P
SD2473,BGPC000029816P
SD2474,BGPC000029817P
SD2475,BGPC000029818P
SD2476,BGPC000029819P
SD2477,BGPC000029820P
SD2478,BGPC000029821P
SD2479,BGPC000029822P
SD2480,BGPC000029823P
SD2481,BGPC000029824P
SD2482,BGPC000029825P
SD2483,BGPC000029826P
SD2484,BGPC000029827P
SD2485,BGPC000029828P
SD2486,BGPC000029829P
SD2487,BGPC000029830P
SD2488,BGPC000029831P
SD2489,BGPC000029779P
SD2490,BGPC000029780P
SD2491,BGPC000029781P
SD2492,BGPC000029782P
SD2493,BGPC000029874P
SD2494,BGPC000032624P
SD2495,BGPC000032625P
SD2496,BGPC000032626P
SD2497,BGPC000032627P
SD2498,BGPC000032628P
SD2499,BGPC000032629P
SD2500,SGH346SG4Z-WB-7
SD2501,BGPC000032631P
SD2502,BGPC000032632P
SD2503,BGPC000032633P
SD2504,BGPC000032634P
SD2505,BGPC000032635P
SD2506,BGPC000032636P
SD2507,BGPC000032637P
SD2508,BGPC000032638P
SD2509,BGPC000032639P
SD2510,sgh348twrk-pc9
SD2511,BGPC000032641P
SD2512,BGPC0000032642P
SD2513,BGPC000032643P
SD2514,SGH346SG4Q-PC13
SD2515,BGPC000019693P
SD2516,BGPC000019678P
SD2517,BGPC000019695P
SD2518,BGPC000019672P
SD2533,BGPC000029951P
SD2534,BGPC000030005P
SD2535,BGPC000030006P
SD2536,BGPC000030007P
SD2537,BGPC000030008P
SD2538,BGPC000030009P
SD2539,BGPC000030010P
SD2541,BGPC000030056P
SD2542,BGPC000030057P
SD2543,BGPC000030058P
SD2544,BGPC000030059P
SD2545,BGPC000030060P
SD2547,BGPC000030062P
SD2548,BGPC000030094P
SD2549,BGPC000030095P
SD2550,BGPC000030096P
SD2551,BGPC000030097P
SD2552,BGPC000030098P
SD2553,BGPC000030099P
SD2554,BGPC000030100P
SD2555,BGPC000030101P
SD2556,BGPC000030102P
SD2557,BGPC000030103P
SD2558,BGPC000030104P
SD2559,BGPC000030105P
SD2560,BGPC000030106P
SD2561,BGPC000030107P
SD2562,BGPC000030108P
SD2563,CGPC000023854P
SD2564,BGPC000030109P
SD2565,BGPC000030110P
SD2566,BGPC000030111P
SD2567,BGPC000030112P
SD2568,BGPC000030113P
SD2569,BGPC000030114P
SD2570,BGPC000030115P
SD2571,BGPC000030116P
SD2572,CGPC000030427P
SD2573,CGPC000030483P
SD2574,CGPC000030681P
SD2575,CGPC000030682P
SD2576,CGPC000030683P
SD2577,BGPC000030358P
SD2400,BGPC000023556P
SD2401,BGPC000023543P
SD2402,BGPC000023551P
SD2403,BGPC000022483P
SD2404,BGPC000028894P
SD2405,BGPC000028896P
SD2406,BGPC000028893P
SD2407,BGPC000028895P
SD2408,BGPC000028892P
SD2409,BGPC000020905P
SD2410,CGPC000029850P
SD2398,BGPC000020903P
SD2399,BGPC000018638P
SD2613,BGPC000030221P
SD2614,BGPC000030222P
SD2615,BGPC000030223P
SD2616,BGPC000030224P
SD2617,BGPC000030225P
SD2618,BGPC000030226P
SD2578,BGPC000030570P
SD2579,BGPC000030571P
SD2580,BGPC000030572P
SD2581,BGPC000030573P
SD2582,BGPC000030574P
SD2583,BGPC000030575P
SD2584,BGPC000030576P
SD2585,BGPC000030577P
SD2586,BGPC000030578P
SD2587,BGPC000030579P
SD2588,BGPC000030580P
SD2589,BGPC000030581P
SD2590,BGPC000030582P
SD2591,BGPC000030583P
SD2592,BGPC000030584P
SD2593,BGPC000030585P
SD2594,BGPC000030586P
SD2595,BGPC000030587P
SD2596,BGPC000030588P
SD2597,BGPC000030589P
SD2598,BGPC000030590P
SD2599,BGPC000030591P
SD2600,BGPC000030592P
SD2601,BGPC000030593P
SD2602,BGPC000030594P
SD2603,BGPC000030595P
SD2604,BGPC000030596P
SD2605,BGPC000030597P
SD2606,BGPC000030598P
SD2607,BGPC000030599P
SD2608,BGPC000030672P
SD2609,BGPC000030673P
SD2610,BGPC000030674P
SD2611,BGPC000030675P
SD2612,BGPC000030676P
SD2619,BGPC000030651P
SD2620,BGPC000030652P
SD2621,BGPC000030653P
SD2622,BGPC000030654P
SD2623,BGPC000030655P
SD2624,BGPC000030656P
SD2625,BGPC000030657P
SD2626,BGPC000030658P
SD2627,BGPC000030659P
SD2628,BGPC000030660P
SD2629,BGPC000030458P
SD2630,BGPC000030459P
SD2631,BGPC000030460P
SD2632,BGPC000030461P
SD2633,BGPC000030462P
SD2634,BGPC000030463P
SD2635,BGPC000030464P
SD2636,BGPC000030465P
SD2638,BGPC000030467P
SD2637,BGPC000030466P
SD2639,BGPC000030468P
SD2640,BGPC000030469P
SD2641,BGPC000030470P
SD2642,BGPC000030471P
SD2643,BGPC000030472P
SD2644,BGPC000030473P
SD2645,BGPC000030474P
SD2646,BGPC000030475P
SD2647,BGPC000030476P
SD2648,BGPC000030477P
SD2649,BGPC000030478P
SD2650,BGPC000030479P
SD2651,BGPC000030480P
SD2652,BGPC000030481P
SD2653,BGPC000030482P
SD2654,BGPC000030541P
SD2655,BGPC000030542P
SD2656,BGPC000030543P
SD2657,BGPC000030544P
SD2658,BGPC000030545P
SD2659,BGPC000030546P
SD2660,BGPC000030547P
SD2661,BGPC000030548P
SD2662,BGPC000030549P
SD2663,BGPC000030550P
SD2664,BGPC000030551P
SD2665,BGPC000030552P
SD2666,BGPC000030553P
SD2667,BGPC000030554P
SD2668,BGPC000030555P
SD2669,BGPC000030556P
SD2670,BGPC000030557P
SD2671,BGPC000030558P
SD2672,BGPC000030559P
SD2673,BGPC000030560P
SD2674,BGPC000030561P
SD2675,BGPC000030562P
SD2676,BGPC000030563P
SD2677,BGPC000030564P
SD2678,BGPC000030565P
SD2679,BGPC000030566P
SD2680,BGPC000030567P
SD2681,BGPC000030568P
SD2682,BGPC000030569P
SD2683,BGPC000030712P
SD2684,BGPC000030713P
SD2685,BGPC000030714P
SD2686,BGPC000030179P
SD2687,BGPC000030180P
SD2688,BGPC000030181P
SD2694,BGPC000030385P
SD2695,BGPC000030386P
SD2696,BGPC000030387P
SD2697,BGPC000030388P
SD2698,BGPC000030389P
SD2699,BGPC000030808P
SD2700,BGPC000030809P
SD2701,BGPC000030810P
SD2702,BGPC000030811P
SD2703,BGPC000030812P
SD2704,BGPC000030813P
SD2705,BGPC000030814P
SD2706,BGPC000030815P
SD2707,BGPC000030816P
SD2708,BGPC000030817P
SD2709,BGPC000030818P
SD2710,BGPC000030819P
SD2711,BGPC000030855P
SD2712,BGPC000030856P
SD2713,BGPC000030857P
SD2714,BGPC000030858P
SD2715,BGPC000030859P
SD2716,BGPC000030860P
SD2717,BGPC000030941P
SD2718,CGPC000044139P
SD2734,BGPC000031023P
SD2719,CGPC000031007
SD2720,CGPC000031002P
SD2721,CGPC000031001P
SD2722,CGPC000031011P
SD2723,CGPC000031190P
SD2724,BGPC000031013P
SD2725,BGPC000031014P
SD2726,BGPC000031015P
SD2727,BGPC000031016P
SD2728,BGPC000031017P
SD2729,BGPC000031018P
SD2730,BGPC000031019P
SD2825,BGPC000031515P
SD2731,BGPC000031020P
SD2732,BGPC000031021P
SD2826,BGPC000031516P
SD2733,BGPC000031022P
SD2827,BGPC000031517P
SD2828,BGPC000031518P
SD2735,BGPC000031024P
SD2736,BGPC000031025P
SD2829,BGPC000031519P
SD2738,BGPC000031027P
SD2830,BGPC000031520P
SD2739,BGPC000021265P
SD2740,BGPC000021267P
SD2741,BGPC000021269P
SD2831,BGPC000031521P
SD2832,BGPC000031522P
SD2742,BGPC000021270P
SD2833,BGPC000031523P
SD2743,BGPC000021273P
SD2834,BGPC000031524P
SD2744,BGPC000021274P
SD2745,BGPC000021275P
SD2835,BGPC000031525P
SD2746,BGPC000021279P
SD2836,BGPC000031526P
SD2747,BGPC000021280P
SD2748,BGPC000021282P
SD2837,BGPC000031527P
SD2749,BGPC000021286P
SD2750,BGPC000021288P
SD2838,BGPC000031528P
SD2751,CGPC000031010P
SD2839,BGPC000031529P
SD2840,BGPC000031530P
SD2752,BGPC000031262P
SD2841,BGPC000031531P
SD2753,BGPC000031263P
SD2842,BGPC000031532P
SD2754,BGPC000031264P
SD2843,BGPC000031533P
SD2755,BGPC000031265P
SD2844,BGPC000031534P
SD2756,BGPC000031266P
SD2757,BGPC000031267P
SD2845,BGPC000031535P
SD2758,BGPC000031268P
SD2846,BGPC000031536P
SD2760,BGPC000031270P
SD2847,BGPC000031537P
SD2848,BGPC000031538P
SD2759,BGPC000031269P
SD2849,BGPC000031539P
SD2761,BGPC000031271P
SD2850,BGPC000031540P
SD2762,BGPC000031272P
SD2851,BGPC000031541P
SD2763,BGPC000031273P
SD2852,BGPC000031542P
SD2764,BGPC000031274P
SD2853,BGPC000031543P
SD2765,BGPC000031275P
SD2766,BGPC000031276P
SD2854,BGPC000031544P
SD2767,BGPC000031277P
SD2855,BGPC000031545P
SD2768,BGPC000031278P
SD2856,BGPC000031546P
SD2769,BGPC000031279P
SD2857,BGPC000031547P
SD2770,BGPC000031280P
SD2771,BGPC000031281P
SD2858,BGPC000031548P
SD2772,BGPC000031282P
SD2773,BGPC000031283P
SD2774,BGPC000031284P
SD2775,BGPC000031285P
SD2859,CGPC000031593P
SD2776,BGPC000031286P
SD2777,BGPC000031287P
SD2778,BGPC000031288P
SD2779,BGPC000031182P
SD2780,BGPC000031183P
SD2781,BGPC000031184P
SD2782,BGPC000031185P
SD2860,CGPC000031597P
SD2861,BGPC000031704P
SD2862,BGPC000031705P
SD2863,BGPC000031706P
SD2864,BGPC000031707P
SD2865,BGPC000031708P
SD2783,BGPC000031186P
SD2784,BGPC000031187P
SD2866,BGPC000031709P
SD2785,BGPC000031188P
SD2786,BGPC000031189P
SD2787,BGPC000031427P
SD2867,BGPC000031710P
SD2868,BGPC000031711P
SD2788,BGPC000031428P
SD2789,BGPC000031429P
SD2869,BGPC000031712P
SD2790,BGPC000031430P
SD2870,BGPC000031713P
SD2791,BGPC000031431P
SD2792,BGPC000031432P
SD2871,BGPC000031714P
SD2793,BGPC000031433P
SD2794,BGPC000031434P
SD2872,BGPC000031715P
SD2795,BGPC000031435P
SD2873,BGPC000031716P
SD2796,BGPC000031436P
SD2797,BGPC000031437P
SD2874,BGPC000031717P
SD2798,BGPC000031438P
SD2799,BGPC000031353P
SD2875,BGPC000031718P
SD2876,BGPC000031719P
SD2800,BGPC000031354P
SD2877,BGPC000031720P
SD2878,BGPC000031721P
SD2801,BGPC000031355P
SD2879,BGPC000031722P
SD2802,BGPC000031356P
SD2880,BGPC000031723P
SD2803,BGPC000031357P
SD2804,BGPC000031358P
SD2881,BGPC000031724P
SD2805,BGPC000031359P
SD2882,BGPC000031725P
SD2806,BGPC000031360P
SD2883,BGPC000031726P
SD2884,BGPC000031727P
SD2885,CGPC000031759P
